Coefficients order=90 center=CT2039:180
Observation time: 2006.02.01_14:17:32
B0 angle & Nmax:        0          90





Max Harmonic Order:90   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
      61      21     -2.07377      1.06247
      61      22     0.725560    -0.538607
      61      23    0.0980249    -0.893868
      61      24      1.03193   -0.0120102
      61      25      1.59437     0.136072
      61      26     -2.54867     0.963814
      61      27     -1.12271      1.76910
      61      28   -0.0901891     -1.99663
      61      29     0.613461    -0.341605
      61      30      4.41267     0.601609
      61      31   -0.0231643   -0.0198859
      61      32    -0.320132      2.94542
      61      33     -1.28337     -1.51357
      61      34     -1.19083    -0.279195
      61      35      1.29453     -3.09231
      61      36     0.426875     -1.67895
      61      37      1.07768      2.50470
      61      38     -1.06306     0.361828
      61      39     -3.32142     0.803370
      61      40      1.80545     -1.99839
      61      41     -1.07450    -0.922644
      61      42      2.44454     0.478839
      61      43     -1.09847    -0.132231
      61      44    -0.896257      1.03337
      61      45    -0.938152     -2.57183
      61      46     -1.39161    -0.795162
      61      47      1.75545     0.707016
      61      48     -2.32753     0.512792
      61      49      1.67704      2.33395
      61      50     -1.55256     -1.70577
      61      51      2.17637      1.23729
      61      52    -0.496947     -3.03350
      61      53      1.44592      1.56517
      61      54     -1.33009     -2.45050
      61      55     -1.17118     -1.18240
      61      56      1.86769    -0.592871
      61      57     0.440108      2.66062
      61      58     0.196194     -1.41822
      61      59      1.35802    -0.614491
      61      60     0.922442     -1.48295
      61      61     0.533377     -1.49747
      62       0     -1.88216      0.00000
      62       1    -0.656793    -0.342768
      62       2     -1.04255     -3.11061
      62       3    -0.937934    -0.821034
      62       4     0.981151   -0.0866399
      62       5     0.980146     0.956996
      62       6     -2.21411      2.58063
      62       7      2.40680     0.349315
      62       8     -2.93409     -1.28532
      62       9      1.21801      1.98391
      62      10     0.327000     -1.25711
      62      11     -1.50029     -1.98527
      62      12     0.852311      1.77208
      62      13     0.870208     -2.26057
      62      14     -2.43165   -0.0399033
      62      15      3.00142      1.70039
      62      16    -0.978567    -0.734379
      62      17   -0.0900160      2.48042
      62      18     0.852584     0.108894
      62      19    -0.909113    -0.352508
      62      20      1.55160    -0.110334
      62      21      1.19145     -1.89725
      62      22     -2.29861      2.78292
      62      23      1.05961    -0.125261
      62      24     -2.74347    -0.317719
      62      25     0.160915      1.05651
      62      26      2.19559     0.607604
      62      27   -0.0150124     0.561805
      62      28     0.872452      2.85379
      62      29    -0.995962    -0.901208
      62      30     0.461257     0.719823
      62      31      1.75969     -1.77561
      62      32     0.996878     -1.00717
      62      33      2.70638      1.90759
      62      34     -1.69801     0.252571
      62      35     -2.04858      1.36192
      62      36    -0.226502     -2.55847
      62      37     0.218030     -1.14384
      62      38      2.74867     0.619467
      62      39     -1.33791    -0.551712
      62      40     -1.64996      3.71991
      62      41    -0.519723     -1.86344
      62      42    -0.692494     -1.49818
      62      43      1.05968    -0.544919
      62      44     -2.60783   -0.0102722
      62      45     -1.25212      2.48161
      62      46     -1.09076     -1.44194
      62      47     -1.48014      1.75389
      62      48      2.77889     -1.70044
      62      49     -1.76537      1.93590
      62      50      1.90144     -2.14506
      62      51     -1.71140     0.763862
      62      52     0.793713      1.00310
      62      53   -0.0724682    -0.826989
      62      54      1.02955      2.51627
      62      55     -2.27692    -0.835753
      62      56     0.290304     0.130859
      62      57    -0.573005     -1.78775
      62      58     0.964189     0.781212
      62      59     -1.34362    -0.175108
      62      60     0.531364    0.0769594
      62      61      2.84978     0.635174
      62      62     -1.29264    -0.218089
      63       0     -1.13747      0.00000
      63       1     -2.20850    -0.300953
      63       2    -0.756745      2.45743
      63       3    -0.585854     -2.85808
      63       4    -0.434280     0.803273
      63       5     0.956764    -0.998667
      63       6      1.47312    -0.996768
      63       7    -0.947523     0.621500
      63       8      1.03730     -1.49389
      63       9     -2.07290    -0.233711
      63      10    -0.764240     0.719985
      63      11      2.08795    -0.458699
      63      12     -3.35888     0.467153
      63      13      1.15416      1.72400
      63      14     0.492279     -1.46582
      63      15    -0.235658      1.62499
      63      16      2.06256     0.494962
      63      17    -0.836242     0.617270
      63      18    -0.659701     0.853965
      63      19     0.219609    -0.383310
      63      20     -2.29916     -1.45180
      63      21      1.84386      1.72341
      63      22     -1.03992     -2.49852
      63      23      1.10409      2.93439
      63      24    -0.410411     0.506955
      63      25     -1.42255     0.256625
      63      26    -0.209098      1.61961
      63      27    -0.299581     -1.92221
      63      28      1.03941      1.72503
      63      29      1.84839     0.576239
      63      30     -2.00187     0.111791
      63      31     -1.30721      1.17399
      63      32    -0.367800     -1.70841
      63      33    -0.686547    -0.984728
      63      34      3.69883    0.0153980
      63      35    -0.504884      1.09659
      63      36    -0.672415      2.25278
      63      37    -0.597869    -0.844714
      63      38     -1.27192    -0.708170
      63      39      4.68984     -1.88643
      63      40     0.443719      1.62068
      63      41      2.33276      2.27174
      63      42     -1.72827     -1.22264
      63      43     -1.95649     0.674005
      63      44      1.90034     -1.64838
      63      45     -1.19135      1.02963
      63      46      2.68828      2.39408
      63      47     -2.35826    -0.707640
      63      48     0.729051     0.728807
      63      49     0.272559     -3.20183
      63      50     0.159226     0.864809
      63      51     0.649669    -0.870628
      63      52     -2.38760      2.49436
      63      53     0.923129      1.27060
      63      54    -0.288171     0.572124
      63      55      1.29785     0.478314
      63      56     0.298992      1.24327
      63      57    -0.351712      3.09714
      63      58    -0.553779     -1.70173
      63      59      1.90519      2.01513
      63      60     -1.87749     0.115259
      63      61    -0.419283     -1.19959
      63      62     -1.88859     0.734077
      63      63    -0.720833     0.496106
      64       0     0.138080      0.00000
      64       1      1.20461     -2.02860
      64       2    -0.343587      1.53623
      64       3      1.62818      2.35111
      64       4    -0.583218     0.478331
      64       5     -2.64749   0.00401719
      64       6      2.15643     0.630917
      64       7     -1.96646     -3.41667
      64       8     0.170104    -0.221456
      64       9    -0.208803     -2.36224
      64      10     -2.10775     -1.51212
      64      11     0.179421      2.24739
      64      12     0.817003     -1.55873
