Satellite goes12

#START
2008 09 04 09 36 00 0 -2.33 -6.04 1.32
2008 09 04 09 45 00 0 -2.09 -6.13 1.32
2008 09 04 09 54 00 0 -1.84 -6.21 1.31
2008 09 04 10 03 00 0 -1.59 -6.28 1.30
2008 09 04 10 12 00 0 -1.34 -6.34 1.29
2008 09 04 10 21 00 0 -1.09 -6.39 1.28
2008 09 04 10 30 00 0 -0.83 -6.43 1.26
2008 09 04 10 39 00 0 -0.58 -6.47 1.24
2008 09 04 10 48 00 0 -0.32 -6.49 1.21
2008 09 04 10 57 00 0 -0.06 -6.50 1.18
2008 09 04 11 06 00 0 0.19 -6.50 1.15
2008 09 04 11 15 00 0 0.45 -6.50 1.11
2008 09 04 11 24 00 0 0.71 -6.48 1.07
2008 09 04 11 33 00 0 0.97 -6.46 1.03
2008 09 04 11 42 00 0 1.22 -6.42 0.99
2008 09 04 11 51 00 0 1.47 -6.37 0.94
2008 09 04 12 00 00 0 1.72 -6.32 0.88
2008 09 04 12 09 00 0 1.97 -6.25 0.83
2008 09 04 12 18 00 0 2.21 -6.18 0.77
2008 09 04 12 27 00 0 2.45 -6.09 0.71
2008 09 04 12 36 00 0 2.69 -6.00 0.65
2008 09 04 12 45 00 0 2.93 -5.90 0.58
2008 09 04 12 54 00 0 3.15 -5.78 0.52
2008 09 04 13 03 00 0 3.38 -5.66 0.45
2008 09 04 13 12 00 0 3.60 -5.53 0.38
2008 09 04 13 21 00 0 3.81 -5.39 0.31
2008 09 04 13 30 00 0 4.02 -5.24 0.25
2008 09 04 13 39 00 0 4.22 -5.08 0.18
2008 09 04 13 48 00 0 4.41 -4.92 0.11
2008 09 04 13 57 00 0 4.60 -4.74 0.04
2008 09 04 14 06 00 0 4.78 -4.56 -0.03
2008 09 04 14 15 00 0 4.95 -4.37 -0.10
2008 09 04 14 24 00 0 5.12 -4.18 -0.16
2008 09 04 14 33 00 0 5.28 -3.97 -0.23
2008 09 04 14 42 00 0 5.42 -3.76 -0.29
2008 09 04 14 51 00 0 5.57 -3.54 -0.35
2008 09 04 15 00 00 0 5.70 -3.32 -0.40
2008 09 04 15 09 00 0 5.82 -3.09 -0.45
2008 09 04 15 18 00 0 5.94 -2.86 -0.50
2008 09 04 15 27 00 0 6.04 -2.62 -0.55
2008 09 04 15 36 00 0 6.14 -2.38 -0.59
2008 09 04 15 45 00 0 6.22 -2.13 -0.63
2008 09 04 15 54 00 0 6.30 -1.88 -0.66
2008 09 04 16 03 00 0 6.37 -1.62 -0.69
2008 09 04 16 12 00 0 6.43 -1.36 -0.72
2008 09 04 16 21 00 0 6.47 -1.10 -0.74
2008 09 04 16 30 00 0 6.51 -0.84 -0.75
2008 09 04 16 39 00 0 6.54 -0.58 -0.76
2008 09 04 16 48 00 0 6.56 -0.31 -0.77
2008 09 04 16 57 00 0 6.56 -0.05 -0.77
2008 09 04 17 06 00 0 6.56 0.22 -0.76
2008 09 04 17 15 00 0 6.55 0.48 -0.75
2008 09 04 17 24 00 0 6.52 0.75 -0.74
2008 09 04 17 33 00 0 6.49 1.01 -0.72
2008 09 04 17 42 00 0 6.45 1.27 -0.70
2008 09 04 17 51 00 0 6.39 1.53 -0.67
2008 09 04 18 00 00 0 6.33 1.79 -0.63
2008 09 04 18 09 00 0 6.26 2.04 -0.60
2008 09 04 18 18 00 0 6.18 2.29 -0.55
2008 09 04 18 27 00 0 6.08 2.53 -0.51
2008 09 04 18 36 00 0 5.98 2.77 -0.46
2008 09 04 18 45 00 0 5.87 3.01 -0.41
2008 09 04 18 54 00 0 5.75 3.24 -0.35
2008 09 04 19 03 00 0 5.62 3.46 -0.29
